730	0.00040418	5.67e-06	        2 
740	0.00040157	5.7e-06	        2 
750	0.00039897	5.73e-06	        2 
760	0.00039639	5.75e-06	        2 
770	0.00039382	5.78e-06	        2 
780	0.00039128	5.8e-06	        2 
790	790	5.82e-06	        2 
800	0.00038623	5.84e-06	        2 
810	0.00038373	5.86e-06	        2 
820	0.00038125	5.88e-06	        2 
830	0.00037878	5.9e-06	        2 
840	0.00037633	5.91e-06	        2 
850	0.0003739	5.92e-06	        2 
860	0.00037148	5.94e-06	        2 
870	0.00036907	5.95e-06	        2 
880	0.00036668	5.96e-06	        2 
890	0.00036431	5.96e-06	        2 
900	0.00036195	5.97e-06	        2 
910	0.00035961	5.98e-06	        2 
920	0.00035729	5.98e-06	        2 
930	0.00035497	5.98e-06	        2 
940	0.00035268	5.98e-06	        2 
950	0.00035039	5.98e-06	        2 
960	0.00034813	5.98e-06	        2 
970	0.00034587	5.98e-06	        2 
980	0.00034364	5.98e-06	        2 
990	0.00034141	5.98e-06	        2 
1000	0.0003392	5.97e-06	        2 
1010	0.00033701	5.96e-06	        2 
1020	0.00033483	5.96e-06	        2 
1030	0.00033266	5.95e-06	        2 
1040	0.00033051	5.94e-06	        2 
1050	0.00032837	5.93e-06	        2 
1060	0.00032624	5.92e-06	        2 
1070	0.00032413	5.91e-06	        2 
1080	0.00032204	5.9e-06	        2 
1090	0.00031995	5.88e-06	        2 
1100	0.00031788	5.87e-06	        2 
1110	0.00031582	5.86e-06	        2 
1120	0.00031378	5.84e-06	        2 
1130	0.00031175	5.83e-06	        2 
1140	0.00030973	5.81e-06	        2 
1150	0.00030773	5.79e-06	        2 
1160	0.00030574	5.77e-06	        2 
1170	0.00030376	5.76e-06	        2 
1180	0.00030179	5.74e-06	        2 
1190	0.00029984	5.72e-06	        2 
1200	0.0002979	5.7e-06	        2 
1210	0.00029597	5.67e-06	        2 
1220	0.00029405	5.65e-06	        2 
1230	0.00029215	5.63e-06	        2 
1240	0.00029026	5.61e-06	        2 
1250	0.00028838	5.59e-06	        2 
1260	0.00028652	5.56e-06	        2 
1270	0.00028466	5.54e-06	        2 
1280	0.00028282	5.51e-06	        2 
1290	0.00028099	5.49e-06	        2 
1300	0.00027917	5.46e-06	        2 
1310	0.00027736	5.44e-06	        2 
1320	0.00027557	5.41e-06	        2 
1330	0.00027378	5.39e-06	        2 
1340	0.00027201	5.36e-06	        2 
1350	0.00027025	5.33e-06	        2 
1360	0.0002685	5.31e-06	        2 
1370	0.00026676	5.28e-06	        2 
1380	0.00026504	5.25e-06	        2 
1390	0.00026332	5.22e-06	        2 
1400	0.00026162	5.19e-06	        2 
1410	0.00025992	5.17e-06	        2 
1420	0.00025824	5.14e-06	        2 
1430	0.00025657	5.11e-06	        2 
1440	0.00025491	5.08e-06	        2 
1450	0.00025326	5.05e-06	        2 
1460	0.00025162	5.02e-06	        2 
1470	0.00024999	4.99e-06	        2 
1480	0.00024837	4.96e-06	        2 
1490	0.00024676	4.93e-06	        2 
1500	0.00024517	4.9e-06	        2 
1510	0.00024358	4.87e-06	        2 
1520	0.000242	4.84e-06	        2 
1530	0.00024044	4.81e-06	        2 
1540	0.00023888	4.78e-06	        2 
1550	0.00023733	4.74e-06	        2 
