2420	0.00014969	2.91E-06	2.0
2430	0.00014917	2.90E-06	2.0
2440	0.00014866	2.90E-06	1.9
2450	0.00014815	2.89E-06	2.0
2460	0.00014764	2.88E-06	2.0
2470	0.00014713	2.88E-06	2.0
2480	0.00014662	2.87E-06	2.0
2490	0.00014612	2.86E-06	2.0
2500	0.00014562	2.86E-06	2.0
2510	0.00014512	2.85E-06	2.0
2520	0.00014462	2.84E-06	2.0
2530	0.00014412	2.84E-06	2.0
2540	0.00014362	2.83E-06	2.0
2550	0.00014313	2.82E-06	2.0
2560	0.00014264	2.81E-06	2.0
2570	0.00014214	2.81E-06	2.0
2580	0.00014166	2.80E-06	1.9
2590	0.00014117	2.79E-06	2.0
2600	0.00014068	2.78E-06	2.0
2610	0.0001402	2.78E-06	1.9
2620	0.00013972	2.77E-06	2.0
2630	0.00013923	2.76E-06	2.0
2640	0.00013875	2.75E-06	1.9
2650	0.00013828	2.75E-06	2.0
2660	0.0001378	2.74E-06	2.0
2670	0.00013733	2.73E-06	2.0
2680	0.00013685	2.72E-06	2.0
2690	0.00013638	2.71E-06	2.0
2700	0.00013591	2.71E-06	2.0
2710	0.00013545	2.70E-06	1.9
2720	0.00013498	2.69E-06	2.0
2730	0.00013451	2.68E-06	2.0
2740	0.00013405	2.67E-06	2.0
2750	0.00013359	2.66E-06	2.0
2760	0.000146	0.00025		1.4
2770	0.00023		0.00038		1.5
2780	0.000362	0.000577	1.5
2790	0.000566	0.000856	1.6
2800	0.000874	0.00124		1.7
2810	0.00133		0.00174		1.8
2820	0.00199		0.00235		1.9
2830	0.0029		0.00305		2
2840	0.00411		0.00377		1.9
2850	0.00559		0.00439		1.8
2860	0.00726		0.00478		1.7
2870	0.00892		0.004884	1.6
2880	0.01028		0.00478		1.6
2890	0.01102		0.00477		1.7
